Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Bhutan,BTN,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,26139000,30746000,38549000,49186000,60263000,63265000,76041000,87467000,94252000,113937000,112347000,138073000,174551000,176518000,170331000,183425000,177604000,218982000,243688000,270948000
Bhutan,BTN,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7648830,6858810,6640830,7555590,..,..
Bhutan,BTN,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,84037822.6,138980448.4,200277285,278845099.7,360773408.3,401616132.2,424594055.8,465019934,360527148.9,404616580.9,472756907,535490161.5,786962665.3,919224889.8,1217177423.5,1355573998.1,1650314621.4,1895465583.6,1826888725.5,1882902166.2
Bhutan,BTN,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,34678016.5,35223321.8,34345283.3,32453982.3,57753484.8,55024006.8,52199111.3,50180990.2,61559088.8,58043688.8,55285934.5,53075691.4,49585869.8,44940980.6,38126713,76851897.5,70297719.7,67192066.8,61736484,57115884
Burkina Faso,BFA,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-543671.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,235413682.1,232466137.7,291078661.9,352057498.4,399833295.7,412119999.8,111408342,182727468.5,221099597.3,312838810.1,372739621.3,421770909.9,484177444.7,515932340,474921185.2,465335257,467822075,544779764.7,547020577.2,559672380.9
Burkina Faso,BFA,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-2578654.9,-4490707.2,-6367180,-6443000,-5533834.7,-4606000,-368775000,-1000,-6057000,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,592500000,635748000,744569000,861418000,1027350000,1042588000,371018000,468397000,625613000,720942000,776236000,836686000,897603000,923745000,948771000,1038398000,1171415000,1334317000,1458450000,1672631000
Burkina Faso,BFA,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-69865000,-4274000,-6385000,-7422000,-8016000,-9329000,-826626000,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,31624955,32111710.5,1259801.4,..,..,..,26010750,29073975,50101200,51458232,47354928,40309958.8,38973044.1,37991551.6,32535451.8,38728325.1,42594072.8,42960125.3,77075675,88950812
Burkina Faso,BFA,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-24609000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2101000,2073000,2073000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,-2116000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2963434,2922888,203086.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-1319000,-205931.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,572811.5,434379.8,299731.2,240869.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,17447797.3,26189319.2,28515887.9,26949265.7,18464533.3,20643257.6,20204005.3,20628799.9,27518133.4,31681333.3,32138400,35617496.1,42035988.5,42885682.2,41901600,42624266.7,47660533.4,46002133.3,43821866.6,43409333.4
Burkina Faso,BFA,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,29180000,29418000,29418000,29418000,29418000,27456449,26475861.4,23534000,22219000,20258000,18297000,16335000,14428000
Burkina Faso,BFA,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,10110914,9240148.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-246515.8,-119469.8,-8614646.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,19531068,2860284.2,12081234.3,12082110,12082402,12391266.6,12806229,..,..,..,..,..,..,..,..,10744204,13713200.4,14636034.2,13906902.1,13907000
Burundi,BDI,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-16071868.7,..,..,..,..,..,-1314868.6,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,30443863.6,26790591.8,29724770.7,33566760,19314252.8,19437145.1,10701975.6,9929824.6,12473829.2,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-1442740,..,-7560078.1,..,..,-12112810.2,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,205251316.2,199578771,220505980.5,243033365.7,227329604.1,202594734.8,208860365.2,217393412.5,221903618.7,29999315.9,32237448.1,33250877.7,34273316,33421080,34052713.3,32808557.2,31925190.6,32202523.2,31422153.9,31034754.6
Burundi,BDI,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,-2572000,..,..,-6398000,-124396000,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,600469000,582342000,647713000,731741000,792785000,750805000,796977000,830118000,818524000,147247000,162687000,170187000,174892000,173444000,160731000,150608000,143008000,148210000,141532000,137531000
Burundi,BDI,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,-6449000,-16353000,-17525000,-19999000,-654144000,-25000,-373000,-501000,-880000,-942000,-925000,-937000,-922000,-909000,-934000
Burundi,BDI,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,52286179.7,52354507.8,64535949.3,79887276,41008744.7,56546560.1,55770999,38907603,35498091.9,33427682.4,3455413.2,1088169.9,..,..,..,..,..,..,..,..
Burundi,BDI,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,-543062.7,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3048000,5022000,3048000,10639000,6137000,1547000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,447211.6,422142.7,502327.3,604977,652445.9,565076.3,630949,703663.8,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,-704951.3,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,19128171.2,19702803.8,19941789,20326568.7,20527200,20434178.9,21357009.3,21528533.2,18870933.3,22220800,22660000,22220800,22220800,22220800,36262666.7,36262666.7,36262666.7,34781280,34781333.4,33185989.8
Burundi,BDI,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,23064000,23889000,25187000,26577000,21413000,30826000,32700000,36691000
Burundi,BDI,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,684000,489000,86000,159000,124000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6004301.7,..,..,..,..,..,..,..,..,16405787.7,22181880.8,29946039.5,31721947.9,32695064.8,31519529.4,27661711.5,23923853.9,34821395.7,32710200,30179046.8
Cabo Verde,CPV,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-6004629.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,1509884.8,9269490.5,30712812.9,34673614,39367976.1,34358421.8,57535269.8,68287671.2,77121346.3,87106379.2,92274560.1
Cabo Verde,CPV,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,82498956.2,84249919.9,93399021.2,107679330,114427330,110099526.7,113889097.6,123675106.3,127155449.6,164174767.7,194772214.1,213023318.6,221800609.9,238672280,235365620.4,238209858.2,234429949.8,283982335,307193869.3,324757970.9
Cabo Verde,CPV,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,1384000,19706000,39335000,40752000,41151000,45593000,42364000,39754000
Cabo Verde,CPV,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,97881000,109649000,140419000,173254000,194642000,205089000,235929000,267411000,283831000,286417000,303137000,300298000,312605000,317596000,318930000,316614000,303528000,316135000,309025000,366347000
Cabo Verde,CPV,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,436937.4,469685.7,2494809,7303092.5,10625803.2,17169887.7,17075365.9,50555292.2,51403630,53318810.8
Cabo Verde,CPV,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
